order_id,order_item_id,product_id,seller_id,shipping_limit_date,price,freight_value
03ab852861cd75d0a9225c92a3354a3a,1,374fb6698c278b6af1c7b7c8fb95585e,6560211a19b47992c3666cc44a7e94c0,2017-12-14 10:10:25,115.0,8.06
03abe0f86b91213bd62793ca180b232d,1,aa8d88eb4b9cb38894e33fa624c4287f,6560211a19b47992c3666cc44a7e94c0,2018-07-11 22:15:17,55.0,37.3
03b9c1e9a4406645c06dde26f4a704e9,1,5d7c23067ed3fc8c6e699b9373d5890b,6560211a19b47992c3666cc44a7e94c0,2017-03-06 09:41:57,69.0,24.97
04164ec24abde688d0451ee982797344,1,198ec19b3806cc2ad217e159e4e09d58,6560211a19b47992c3666cc44a7e94c0,2017-12-06 21:38:22,95.0,7.92
04401428491f4e0e839e31e835c5e7bd,1,4b6b3a7072d549354c3743dedbf4170a,6560211a19b47992c3666cc44a7e94c0,2018-01-10 15:27:16,55.0,25.67
04652586a8416e68609d21f267dee2f6,1,44d097d59e8430f88a67517cd0c4f865,6560211a19b47992c3666cc44a7e94c0,2018-08-03 04:35:22,69.0,19.39
046afc54df6dd8bc98ee2c0e653b70d8,1,2136c70bbe723d338fab53da3c03e6dc,6560211a19b47992c3666cc44a7e94c0,2017-07-09 23:23:27,29.0,14.1
046bac99a3d9ff45ef86ebcd710b972a,1,d8f254be723da6488610b42935533b05,6560211a19b47992c3666cc44a7e94c0,2018-08-02 15:44:36,89.0,19.53
0492eead55cd90ba9690387cca2baa20,1,b6b76b074ed0d77d0f3443b12d8adb5e,6560211a19b47992c3666cc44a7e94c0,2018-07-26 03:45:09,99.0,7.95
04a5e3a44cf4310b56f1a18f38f103e6,1,87cb507e0daa37bbf34956fd59eba832,6560211a19b47992c3666cc44a7e94c0,2018-01-25 09:09:12,29.0,14.1
04d943e133b4033bedddc46ee516f5c4,1,7f064525eaaa1ce9d22c085f7ff5413a,6560211a19b47992c3666cc44a7e94c0,2017-08-31 00:55:10,49.0,7.78
04e2e5f16cad2f04bb156a4bcc034520,1,d017a2151d543a9885604dc62a3d9dcc,6560211a19b47992c3666cc44a7e94c0,2017-12-14 15:52:55,49.0,15.1
051b95df471b0bc57ac737b9d3057954,1,aa8d88eb4b9cb38894e33fa624c4287f,6560211a19b47992c3666cc44a7e94c0,2018-05-16 21:35:20,55.0,15.27
051fcda88d997d3ff86012da2a556342,1,d017a2151d543a9885604dc62a3d9dcc,6560211a19b47992c3666cc44a7e94c0,2018-08-28 14:55:23,49.0,7.6
05200ccb21bae81c6c32914d7c3bb778,1,186fe07c8b8005ec6a498587ffbc1352,6560211a19b47992c3666cc44a7e94c0,2017-12-26 14:14:30,29.0,14.1
05248f2049e2194bcb2108983868308f,1,b01d34f6d2545269d348181768eca049,6560211a19b47992c3666cc44a7e94c0,2018-01-22 23:29:44,55.0,17.67
054d2d649e0904dbf1f19399094f2826,1,b01d34f6d2545269d348181768eca049,6560211a19b47992c3666cc44a7e94c0,2018-01-16 16:10:08,55.0,21.19
05593bfa78dd87f8fb6d212a614f4b23,1,5403528d987ad26e8d7cb25940411987,6560211a19b47992c3666cc44a7e94c0,2018-08-14 04:35:19,49.0,18.44
057bf0876d1b4a1d8b70b8f3e74e8763,1,a92930c327948861c015c919a0bcb4a8,6560211a19b47992c3666cc44a7e94c0,2018-01-26 16:39:21,78.0,7.8
0583457e98d0d734222af5237cd8fa94,1,e4e5cbc0077aa2c7aacbe435166df909,6560211a19b47992c3666cc44a7e94c0,2018-04-16 15:50:24,49.0,19.04
05a1daade893002ca3c8ec9253fbb1a0,1,38b5079a807bb9f22ddfa46f929accee,6560211a19b47992c3666cc44a7e94c0,2017-11-21 19:06:31,21.0,7.78
05ad33706a0ad42482ba7f17236d4bba,1,27672da99215b426dc0ced05731bccc6,6560211a19b47992c3666cc44a7e94c0,2017-10-18 10:46:17,79.0,15.3
05bdb94211a1ae1e3734545262f50da3,1,c3ba4e8d3cb30049213b682e751e9d00,6560211a19b47992c3666cc44a7e94c0,2018-06-11 16:35:19,95.0,7.53
05c1808ab7242e387b4947245e0c0649,1,d017a2151d543a9885604dc62a3d9dcc,6560211a19b47992c3666cc44a7e94c0,2017-03-15 16:49:01,49.0,14.52
0611a79fca63467aea19ba6f75536058,1,2d27434c710806b971a721da337a112a,6560211a19b47992c3666cc44a7e94c0,2017-07-14 12:05:21,39.0,7.78
0611a79fca63467aea19ba6f75536058,2,86c43103446290e7efacad3701cd654d,6560211a19b47992c3666cc44a7e94c0,2017-07-14 12:05:21,35.0,7.78
061cc2095125b495f7221ed85a706c07,1,aa8d88eb4b9cb38894e33fa624c4287f,6560211a19b47992c3666cc44a7e94c0,2018-04-19 19:55:14,55.0,15.27
0635e2196d30b3003d5381ca15cb3d87,1,d017a2151d543a9885604dc62a3d9dcc,6560211a19b47992c3666cc44a7e94c0,2018-05-10 03:30:44,49.0,10.66
0635ec73c8d9729fec281d4b87339be3,1,8a5835aeef83efa6aa947f84f92deb0e,6560211a19b47992c3666cc44a7e94c0,2017-12-26 09:51:33,65.0,15.2
064330ca980cc4023706283a3c4b89a4,1,3eebb0207da828bf5376257ceca70959,6560211a19b47992c3666cc44a7e94c0,2018-08-01 12:30:54,58.0,7.67
06486b73d8d1705c15e0d13f6adcbf84,1,eca26be90d3b3454dd69a13a05bdb46e,6560211a19b47992c3666cc44a7e94c0,2018-01-26 13:50:53,56.0,7.78
066ff76c980db5a993df8048ff8fe60d,1,a92930c327948861c015c919a0bcb4a8,6560211a19b47992c3666cc44a7e94c0,2018-06-08 19:31:46,78.0,7.41
06a02b60d897c8f12fb3287e9de120e3,1,723f62c36c298037716bf60c0ad0df3a,6560211a19b47992c3666cc44a7e94c0,2018-08-16 18:55:22,65.0,18.56
06f539e73d3a46feae1fa4667cc82f98,1,31d6f0a621ee145ae8c70304cf564483,6560211a19b47992c3666cc44a7e94c0,2018-02-01 16:15:21,49.0,7.78
070a76f4c338fe3cda93745a22e51270,1,d2d39433df84064b1556612cc52cefca,6560211a19b47992c3666cc44a7e94c0,2018-01-07 23:26:52,49.0,15.1
07261a56ea5f8537a7bc47d5155d2f40,1,d103baa8d35783ff2772704ed17ddd45,6560211a19b47992c3666cc44a7e94c0,2017-04-03 03:50:47,59.0,16.11
0753ba0519dd531e78e0abdedb16be35,1,96ff741d2c7879406ec3054d6b2a11c8,6560211a19b47992c3666cc44a7e94c0,2018-05-22 16:59:36,49.0,22.85
0753ba0519dd531e78e0abdedb16be35,2,31b8c37adb9572ed34757d9368d987ac,6560211a19b47992c3666cc44a7e94c0,2018-05-22 16:59:36,49.0,22.85
076204e886f6d81145cf693a72794765,1,c3ba4e8d3cb30049213b682e751e9d00,6560211a19b47992c3666cc44a7e94c0,2018-07-27 02:44:26,95.0,19.58
077b4b3a3d03fcdfce6a94e53ccdb3a9,1,7703b8cb5b77fbb36518ea91e2ca734f,6560211a19b47992c3666cc44a7e94c0,2017-12-04 03:34:16,39.0,7.78
07860da7c16265a28de8c2b2e9f4552b,1,a92930c327948861c015c919a0bcb4a8,6560211a19b47992c3666cc44a7e94c0,2018-06-04 11:10:40,78.0,9.77
078db7c551c5b6a107ba6d586a13f14d,1,16bf176650a888512655cc94f61860e3,6560211a19b47992c3666cc44a7e94c0,2018-05-23 20:55:06,39.0,7.39
07d4b24a68e2180d4bc5aaf5384fa78b,1,d017a2151d543a9885604dc62a3d9dcc,6560211a19b47992c3666cc44a7e94c0,2018-01-05 21:52:23,49.0,15.13
07d4b24a68e2180d4bc5aaf5384fa78b,2,d103baa8d35783ff2772704ed17ddd45,6560211a19b47992c3666cc44a7e94c0,2018-01-05 21:52:23,59.0,15.13
07f375fa02d74b14cf7562276d6932f1,1,d3257d83b50d04301c9d969a0e2ec4ee,6560211a19b47992c3666cc44a7e94c0,2017-12-04 10:40:49,69.0,25.76
08504a0dce0a3cd13b3f7971d29fb991,1,9c7ce59c96e74dfdfc51f13a4a6c3869,6560211a19b47992c3666cc44a7e94c0,2017-11-09 15:35:35,29.0,7.78
0886b681f437971243d241ece6cf21d9,1,3096d513ef378c2f6b32b7f4f42a471a,6560211a19b47992c3666cc44a7e94c0,2017-11-13 04:10:54,129.0,15.65
0896d006da3ad8dc1b39b408ea428eb0,1,5215505db2113a032810c3644c346a38,6560211a19b47992c3666cc44a7e94c0,2017-09-19 11:25:21,99.0,34.49
08b3f1bd357ed38db6e89e3e0f3899be,1,5c692818d313aa12864b48ac0c2472c2,6560211a19b47992c3666cc44a7e94c0,2017-11-23 03:50:41,29.0,7.78
08c7ad853a45735072fee2be62052da3,1,a92930c327948861c015c919a0bcb4a8,6560211a19b47992c3666cc44a7e94c0,2018-06-25 01:30:57,78.0,7.67
08c7ad853a45735072fee2be62052da3,2,2f70195374f6c3d3c6542edf5bd17c8c,6560211a19b47992c3666cc44a7e94c0,2018-06-25 01:30:57,39.0,7.67
08c839f6091875ffd1a1d876dd48de40,1,2e6f3959fac9a271f1d1610c30d4b95c,6560211a19b47992c3666cc44a7e94c0,2018-02-22 09:50:24,59.0,7.78
08d138a502fa05af63ac4005311484f9,1,d017a2151d543a9885604dc62a3d9dcc,6560211a19b47992c3666cc44a7e94c0,2017-07-24 02:10:07,49.0,21.15
08d820f39b00e575ea55d845ac9a13c2,1,380b4664ba5bb18cc9db78ee6bac3558,6560211a19b47992c3666cc44a7e94c0,2018-08-21 13:50:03,29.0,7.46
08dae4aaedc034ee67385e739d42d0a8,1,9686ff1a707a2d304c547f82535c5ee5,6560211a19b47992c3666cc44a7e94c0,2017-10-05 17:28:20,85.0,7.85
08ec1f862c4cca80515d39b2787601f4,1,380b4664ba5bb18cc9db78ee6bac3558,6560211a19b47992c3666cc44a7e94c0,2017-11-10 15:50:40,29.0,25.63
09138fb3bbda7e400f9aac03c238385c,1,186fe07c8b8005ec6a498587ffbc1352,6560211a19b47992c3666cc44a7e94c0,2018-03-22 18:30:29,29.0,19.04
0914478fdcadbaa5c8c8b3442b4f28d2,1,d017a2151d543a9885604dc62a3d9dcc,6560211a19b47992c3666cc44a7e94c0,2017-08-15 21:45:25,49.0,7.78
0983f1f175846f974bff91862731fa68,1,c3ba4e8d3cb30049213b682e751e9d00,6560211a19b47992c3666cc44a7e94c0,2018-04-26 20:31:50,95.0,15.55
099be5827a2f9692b1c1ad111affc9d1,1,2d27434c710806b971a721da337a112a,6560211a19b47992c3666cc44a7e94c0,2017-09-13 02:45:32,39.0,7.78
09a069fe7d45eae2e1c4910e90e365ac,1,5e21d5cab5d33e770d8150a4ee6117db,6560211a19b47992c3666cc44a7e94c0,2017-06-09 07:30:06,49.0,7.78
09ae0443d05fc72908daed24036acb22,1,15fdd6032f35d4add5066fb90be28630,6560211a19b47992c3666cc44a7e94c0,2017-03-23 22:24:21,89.0,8.99
09b9364d966593e51c1edead847fd220,1,1600dcf1cea8c0c83702e07b577ab231,6560211a19b47992c3666cc44a7e94c0,2018-08-14 15:45:53,44.0,8.95
0a06a0fe44df214d7b351f21a1bb31aa,1,d017a2151d543a9885604dc62a3d9dcc,6560211a19b47992c3666cc44a7e94c0,2018-06-17 21:31:48,49.0,7.39
0a3c7a080b1152884a662e6da68906e7,1,6c55ba2343f9df32c7f88a468352ff22,6560211a19b47992c3666cc44a7e94c0,2017-06-22 17:02:57,29.0,11.85
0a4c05d2e1ae812a342af2f5c9a34b36,1,69523f67543ff9ea6b1a15858fb59b3b,6560211a19b47992c3666cc44a7e94c0,2018-08-06 05:15:25,58.0,2.17
0a4c05d2e1ae812a342af2f5c9a34b36,2,6fd82d8f842424334fedf31190e54d24,6560211a19b47992c3666cc44a7e94c0,2018-08-06 05:15:25,55.0,21.68
0a52d1f5b66c689f3955b3711ba7cc17,1,d79c712e7afe8f0fd59b749ee1e4fc97,6560211a19b47992c3666cc44a7e94c0,2018-02-08 20:49:59,119.0,17.27
0a6312b2e86fe734ebbddaae7fabd14d,1,a367f823feb49954fedb4f4a43ad9db2,6560211a19b47992c3666cc44a7e94c0,2017-03-30 22:05:09,149.0,15.21
0a7ef385ee9080d0edef043521ec3114,1,a92930c327948861c015c919a0bcb4a8,6560211a19b47992c3666cc44a7e94c0,2018-08-07 19:30:14,78.0,18.65
0aee3a9d7c585888c61c307c40df0c0b,1,86c43103446290e7efacad3701cd654d,6560211a19b47992c3666cc44a7e94c0,2018-06-13 09:12:18,35.0,50.85
0b0adccd993fe865dc205586fc9fd045,1,a92930c327948861c015c919a0bcb4a8,6560211a19b47992c3666cc44a7e94c0,2018-07-26 09:31:40,78.0,15.65
0b192907ec8563bda5210247497aa9af,1,b01d34f6d2545269d348181768eca049,6560211a19b47992c3666cc44a7e94c0,2017-10-30 02:25:37,55.0,11.89
0b1ebd05e50ebf9d1fc97b8b1ed874b7,1,e4e5cbc0077aa2c7aacbe435166df909,6560211a19b47992c3666cc44a7e94c0,2018-03-14 07:28:09,49.0,19.95
0b27d99f32650074301e63c1e00a2720,1,936a034fe3b07b7ae7c87fc8ceb0749d,6560211a19b47992c3666cc44a7e94c0,2018-05-04 08:53:18,249.0,24.24
0b5754bbc86b2ff33bba8be1cab6c230,1,57f2bc497c1a3ebe41ba7a06d78ed159,6560211a19b47992c3666cc44a7e94c0,2017-09-12 12:05:18,55.0,16.83
0b5bc52b360d662aac171cf7ae46f187,1,7e6c4a0bf900e259f50ba63331fd2785,6560211a19b47992c3666cc44a7e94c0,2018-08-13 03:45:11,75.0,7.79
0b7ed5e5b6354118fdeec73b9f9fd8a9,1,1c4de4dd53a801716c8a3a2cf51f35fa,6560211a19b47992c3666cc44a7e94c0,2017-06-15 23:35:12,149.0,12.54
0b7ed5e5b6354118fdeec73b9f9fd8a9,2,a367f823feb49954fedb4f4a43ad9db2,6560211a19b47992c3666cc44a7e94c0,2017-06-15 23:35:12,149.0,12.54
0b95f3147f8a038de06187063d90008e,1,c708ba7c6269161f89ce0683cdd7c432,6560211a19b47992c3666cc44a7e94c0,2017-10-26 21:49:23,49.0,7.78
0ba1123843391ede0901811438202c24,1,060f0122cdc8f25db4a0d7359fdae7b0,6560211a19b47992c3666cc44a7e94c0,2018-05-07 14:30:38,49.0,7.39
0be4a277478192493eb95d8a53ec5912,1,39b86f4e3aedf22731990099a660a6f5,6560211a19b47992c3666cc44a7e94c0,2017-06-06 19:10:22,49.0,7.78
0be5e6659fb39043971e20321fd45edb,1,2136c70bbe723d338fab53da3c03e6dc,6560211a19b47992c3666cc44a7e94c0,2017-08-10 11:03:15,29.0,7.78
0c23c36327d99027c61ca570921b0fb7,1,a92930c327948861c015c919a0bcb4a8,6560211a19b47992c3666cc44a7e94c0,2018-07-26 03:50:17,78.0,18.65
0c23e216707906b2996b9e2a5bf5ca93,1,dc52f0f5d3ec37a93eaf956cde4e5d2c,6560211a19b47992c3666cc44a7e94c0,2018-06-26 12:19:15,49.0,15.44
0c349a33319c2d39efe799b472d71e7d,1,02475368dfb38934fe55f574024fe1d7,6560211a19b47992c3666cc44a7e94c0,2018-07-25 11:03:51,29.0,18.3
0c35edbaa0be6feafb77f2846a3750fa,1,d017a2151d543a9885604dc62a3d9dcc,6560211a19b47992c3666cc44a7e94c0,2017-11-30 14:38:33,49.0,7.78
0c4d9abe48221137e67e9d01a442df13,1,c756c946d61f5ffc068418badfb6302c,6560211a19b47992c3666cc44a7e94c0,2017-12-08 17:14:35,55.0,7.78
0c6b011f8a4f87010c23995f5807d152,1,1600dcf1cea8c0c83702e07b577ab231,6560211a19b47992c3666cc44a7e94c0,2018-08-22 18:35:26,43.0,23.02
0c70293ae727a4e81099ec24e6190342,1,a7f2b139c27a47d32a6ab4529c65c134,6560211a19b47992c3666cc44a7e94c0,2018-07-30 16:35:12,59.0,15.51
0c73b283fdefcef04be55400a4f6ccd1,1,3de4498dcdded5abe7349bd43c401c1f,6560211a19b47992c3666cc44a7e94c0,2018-08-09 04:15:23,45.0,17.25
0cf34928cb98d81a295f478ebf553c84,1,7f064525eaaa1ce9d22c085f7ff5413a,6560211a19b47992c3666cc44a7e94c0,2018-03-08 14:31:04,49.0,7.78
0d08cdedf9c8c3f61810976bd0ac294d,1,1600dcf1cea8c0c83702e07b577ab231,6560211a19b47992c3666cc44a7e94c0,2018-04-25 02:51:23,44.0,22.06
0d16648e64dc322e5a49d8c912d2b61e,1,0dce093fc7ec4dec214256df878e3c08,6560211a19b47992c3666cc44a7e94c0,2018-06-13 21:59:51,145.0,51.74
0d379ed81a9bf10489b4509f3559ca90,1,0bdd9a52d192d64770e33ae559512478,6560211a19b47992c3666cc44a7e94c0,2018-07-12 14:10:13,55.0,18.49
0d702a2aa767d3a728780f8b61e31a46,1,d017a2151d543a9885604dc62a3d9dcc,6560211a19b47992c3666cc44a7e94c0,2018-08-10 03:25:21,49.0,7.6
0d8ac7eb8e52447e022b8e4a30ff6394,1,a92930c327948861c015c919a0bcb4a8,6560211a19b47992c3666cc44a7e94c0,2018-04-30 04:30:56,78.0,18.43
0dab99a238b965b106fea183eccaee3b,1,15fdd6032f35d4add5066fb90be28630,6560211a19b47992c3666cc44a7e94c0,2017-07-17 12:50:23,89.0,14.37
0dc9297ae7a839d499730fd9acdd00f3,1,186fe07c8b8005ec6a498587ffbc1352,6560211a19b47992c3666cc44a7e94c0,2017-03-07 21:10:09,29.0,8.72
0dd1400bcb0a842a18f9f659e724f7ff,1,1600dcf1cea8c0c83702e07b577ab231,6560211a19b47992c3666cc44a7e94c0,2017-10-13 14:49:14,44.0,6.31
0dd1400bcb0a842a18f9f659e724f7ff,3,1600dcf1cea8c0c83702e07b577ab231,6560211a19b47992c3666cc44a7e94c0,2017-10-13 14:49:14,44.0,6.31
0e31f844aae10fe7dc2369bc0340bf21,1,15fdd6032f35d4add5066fb90be28630,6560211a19b47992c3666cc44a7e94c0,2017-10-23 17:46:49,89.0,15.37
0e5f3862d95c44aabc9b2a0f703f9f75,1,126abb319a746b23254ef06ddf10181d,6560211a19b47992c3666cc44a7e94c0,2018-02-15 23:50:30,209.0,16.21
0ea9a0ba0b616d087150d5db5f31fc6e,1,a92930c327948861c015c919a0bcb4a8,6560211a19b47992c3666cc44a7e94c0,2018-04-24 22:31:11,78.0,18.43
0eae0847dbceff8611d706710c724ee2,1,380b4664ba5bb18cc9db78ee6bac3558,6560211a19b47992c3666cc44a7e94c0,2017-11-23 04:15:32,29.0,14.1
0eb292344b2b6367acf848e125a32538,1,40c7fdb4c192c7df52431d1b079f9026,6560211a19b47992c3666cc44a7e94c0,2017-07-03 21:05:14,39.0,15.1
0eb943e25686a73425894fcc95e842e3,1,060f0122cdc8f25db4a0d7359fdae7b0,6560211a19b47992c3666cc44a7e94c0,2018-08-20 09:10:14,49.0,38.68
0eb943e25686a73425894fcc95e842e3,2,57f2bc497c1a3ebe41ba7a06d78ed159,6560211a19b47992c3666cc44a7e94c0,2018-08-20 09:10:14,55.0,3.87
0eb943e25686a73425894fcc95e842e3,3,17ad136b7421ea8690fded631b651158,6560211a19b47992c3666cc44a7e94c0,2018-08-20 09:10:14,55.0,3.87
0ec0a26ea9679980a173bdfb70f3559f,1,4a0938478787f49dc07af734b86be96c,6560211a19b47992c3666cc44a7e94c0,2017-11-23 04:10:29,169.0,26.46
0ee52d4b00ab65f19b7e89e5683766bf,1,c3ba4e8d3cb30049213b682e751e9d00,6560211a19b47992c3666cc44a7e94c0,2017-09-18 20:50:13,95.0,7.92
0f2702e23f0f00f3b22b30cd6526c3c1,1,423b46d7ff817b1cd19ab195c7b76546,6560211a19b47992c3666cc44a7e94c0,2018-05-03 23:15:12,55.0,7.39
0f4e0cf683934cf2cc6b45a24b386a14,1,907539b8216ca1250e5e974b4047699d,6560211a19b47992c3666cc44a7e94c0,2018-05-25 14:14:27,55.0,17.97
0f57c7a28afbca568ab72eb6be1dfb81,1,7e48d9554094858ee2269c4ef809f50e,6560211a19b47992c3666cc44a7e94c0,2018-03-20 08:28:00,45.0,22.85
0f72cb4b59a055ff45e334ecfe7cfee1,1,d017a2151d543a9885604dc62a3d9dcc,6560211a19b47992c3666cc44a7e94c0,2017-11-01 02:33:04,49.0,18.34
0f8ea8bf70adb55dcc5f8501984138ca,1,5c692818d313aa12864b48ac0c2472c2,6560211a19b47992c3666cc44a7e94c0,2018-02-14 13:30:36,29.0,7.78
0f8ea8bf70adb55dcc5f8501984138ca,2,2136c70bbe723d338fab53da3c03e6dc,6560211a19b47992c3666cc44a7e94c0,2018-02-14 13:30:36,29.0,7.78
0fbee579bda94d24feb8e609b8cab185,1,8afd2ec5bf821e4d1a061e7ca31cac24,6560211a19b47992c3666cc44a7e94c0,2018-05-14 09:31:23,165.0,19.84
0fc1636daf8efc7bd56e6da2ca229656,1,936a034fe3b07b7ae7c87fc8ceb0749d,6560211a19b47992c3666cc44a7e94c0,2018-05-09 12:19:52,249.0,16.62
0fe7baa563ee6fb8c28c9ae1468c7d43,1,d017a2151d543a9885604dc62a3d9dcc,6560211a19b47992c3666cc44a7e94c0,2017-12-04 17:19:21,49.0,7.78
0feb8ce954124d3e3d8338c573a9c523,1,6fd82d8f842424334fedf31190e54d24,6560211a19b47992c3666cc44a7e94c0,2018-08-27 08:45:16,55.0,7.61
0feb8ce954124d3e3d8338c573a9c523,2,7e48d9554094858ee2269c4ef809f50e,6560211a19b47992c3666cc44a7e94c0,2018-08-27 08:45:16,45.0,7.62
10010d54b0ddcd2c4ef9076ac5b16e2c,1,5403528d987ad26e8d7cb25940411987,6560211a19b47992c3666cc44a7e94c0,2017-12-13 01:15:26,49.0,7.78
103d9703fa0f4778189330f41abcbb55,1,0dce093fc7ec4dec214256df878e3c08,6560211a19b47992c3666cc44a7e94c0,2017-06-27 02:23:40,145.0,14.76
104ebad584414fcfb7bc0d071bb29a25,1,7703b8cb5b77fbb36518ea91e2ca734f,6560211a19b47992c3666cc44a7e94c0,2018-03-08 14:56:08,39.0,14.1
105c03baa047b0d003f78f9566ee0984,1,dc52f0f5d3ec37a93eaf956cde4e5d2c,6560211a19b47992c3666cc44a7e94c0,2017-12-29 09:30:42,49.0,7.78
10988ba9421ea800479bf84c9e8ae1a0,1,7e6c4a0bf900e259f50ba63331fd2785,6560211a19b47992c3666cc44a7e94c0,2017-12-21 11:54:25,65.0,7.78
